Nodes
0|Adak-Adak Island, AK|1016502
1|Adak NS-Adak Island, AK|1016501
2|Adams Field-Little Rock, AR|1299202
3|Adams Field-Little Rock, AR|1299203
4|Albuquerque International Sunport-Albuquerque, NM|1014001
5|Albuquerque International Sunport-Albuquerque, NM|1014002
6|Arcata-Eureka/Arcata, CA|1015701
7|Aspen Pitkin County Sardy Field-Aspen, CO|1037202
8|Austin - Bergstrom International-Austin, TX|1042302
9|Austin Straubel International-Green Bay, WI|1197701
10|Austin Straubel International-Green Bay, WI|1197702
11|Baltimore/Washington International Thurgood Marshall-Washington, DC (Metropolitan Area)|1082103
12|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078101
13|Baton Rouge Metropolitan/Ryan Field-Baton Rouge, LA|1078102
14|Bellingham International-Bellingham, WA|1066601
15|Bellingham International-Bellingham, WA|1066602
16|Bethel Airport-Bethel, AK|1055101
17|Bethel Airport-Bethel, AK|1055102
18|Billings Logan International-Billings, MT|1062001
19|Billings Logan International-Billings, MT|1062002
20|Birmingham-Shuttlesworth International-Birmingham, AL|1059903
21|Bismarck Municipal-Bismarck/Mandan, ND|1062702
22|Blue Grass-Lexington, KY|1294502
23|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080002
24|Bob Hope-Los Angeles, CA (Metropolitan Area)|1080003
25|Boise Air Terminal-Boise, ID|1071301
26|Boise Air Terminal-Boise, ID|1071302
27|Bradley International-Hartford, CT|1052902
28|Bradley International-Hartford, CT|1052903
29|Buffalo Niagara International-Buffalo, NY|1079202
30|Buffalo Niagara International-Buffalo, NY|1079203
31|Buffalo Niagara International-Buffalo, NY|1079204
32|Charles M. Schulz - Sonoma County-Santa Rosa, CA|1502301
33|Charles M. Schulz - Sonoma County-Santa Rosa, CA|1502302
34|Charleston AFB/International-Charleston, SC|1099402
35|Charleston International-Charleston, SC|1099401
36|Charlotte Douglas International-Charlotte, NC|1105702
37|Charlotte Douglas International-Charlotte, NC|1105703
38|Cherry Capital-Traverse City, MI|1538001
39|Chicago O'Hare International-Chicago, IL|1393001
40|Chicago O'Hare International-Chicago, IL|1393002
41|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119301
42|Cincinnati/Northern Kentucky International-Cincinnati, OH|1119302
43|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104201
44|Cleveland-Hopkins International-Cleveland, OH (Metropolitan Area)|1104202
45|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129802
46|Dallas/Fort Worth International-Dallas/Fort Worth, TX|1129803
47|Dane County Regional-Truax Field-Madison, WI|1348502
48|Deadhorse Airport-Deadhorse, AK|1470902
49|Denver International-Denver, CO|1129202
50|Des Moines International-Des Moines, IA|1142302
51|Des Moines International-Des Moines, IA|1142303
52|Detroit Metro Wayne County-Detroit, MI|1143301
53|Detroit Metro Wayne County-Detroit, MI|1143302
54|Dillingham Airport-Dillingham, AK|1133601
55|Dillingham Airport-Dillingham, AK|1133602
56|Duluth International-Duluth, MN|1133703
57|El Paso International-El Paso, TX|1154001
58|El Paso International-El Paso, TX|1154002
59|Eppley Airfield-Omaha, NE|1387101
60|Eppley Airfield-Omaha, NE|1387102
61|Fairbanks International-Fairbanks, AK|1163001
62|Fairbanks International-Fairbanks, AK|1163002
63|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169702
64|Fort Lauderdale-Hollywood International-Miami, FL (Metropolitan Area)|1169703
65|Fort Wayne International-Fort Wayne, IN|1182303
66|Fresno Yosemite International-Fresno, CA|1163802
67|Fresno Yosemite International-Fresno, CA|1163803
68|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504101
69|Friedman Memorial-Sun Valley/Hailey/Ketchum, ID|1504102
70|Gallatin Field-Bozeman, MT|1084901
71|Gallatin Field-Bozeman, MT|1084902
72|General Mitchell International-Milwaukee, WI|1334202
73|General Mitchell International-Milwaukee, WI|1334203
74|General Mitchell International-Milwaukee, WI|1334204
75|George Bush Intercontinental/Houston-Houston, TX|1226602
76|George Bush Intercontinental/Houston-Houston, TX|1226603
77|Gerald R. Ford International-Grand Rapids, MI|1198602
78|Gerald R. Ford International-Grand Rapids, MI|1198603
79|Glacier Park International-Kalispell, MT|1164801
80|Glacier Park International-Kalispell, MT|1164802
81|Greater Rochester International-Rochester, NY|1457602
82|Greater Rochester International-Rochester, NY|1457603
83|Greater Rochester International-Rochester, NY|1457604
84|Great Falls International-Great Falls, MT|1200301
